schedule,chunksize,num_threads,loop,time
guided,16,24,1,0.010506
guided,16,24,2,0.142002
guided,16,24,1,0.010365
guided,16,24,2,0.140520
guided,16,24,1,0.010434
guided,16,24,2,0.142039
guided,16,24,1,0.010335
guided,16,24,2,0.141621
guided,16,24,1,0.010500
guided,16,24,2,0.140764
guided,16,24,1,0.010509
guided,16,24,2,0.142195
guided,16,24,1,0.010358
guided,16,24,2,0.140235
guided,16,24,1,0.010340
guided,16,24,2,0.141272
guided,16,24,1,0.010344
guided,16,24,2,0.144181
guided,16,24,1,0.010529
guided,16,24,2,0.142015
guided,16,24,1,0.010383
guided,16,24,2,0.140448
guided,16,24,1,0.010403
guided,16,24,2,0.140058
guided,16,24,1,0.010385
guided,16,24,2,0.142761
guided,32,1,1,0.170614
guided,32,1,2,0.505290
guided,32,1,1,0.170940
guided,32,1,2,0.504048
auto,0,1,1,0.170510
auto,0,1,2,0.498551
auto,0,1,1,0.170660
auto,0,1,2,0.505506
auto,0,1,1,0.170708
auto,0,1,2,0.505751
auto,0,1,1,0.170778
auto,0,1,2,0.505786
auto,0,1,1,0.182540
auto,0,1,2,0.514226
auto,0,1,1,0.170793
auto,0,1,2,0.505710
auto,0,1,1,0.170596
auto,0,1,2,0.505322
auto,0,1,1,0.170730
auto,0,1,2,0.504717
auto,0,1,1,0.170583
auto,0,1,2,0.498077
auto,0,1,1,0.170592
auto,0,1,2,0.498985
auto,0,1,1,0.170598
auto,0,1,2,0.500158
auto,0,1,1,0.170599
auto,0,1,2,0.502086
auto,0,1,1,0.170519
auto,0,1,2,0.504484
auto,0,1,1,0.170570
auto,0,1,2,0.504497
auto,0,1,1,0.170788
auto,0,1,2,0.505488
auto,0,1,1,0.170744
auto,0,1,2,0.504956
auto,0,1,1,0.170586
auto,0,1,2,0.503284
auto,0,1,1,0.170657
auto,0,1,2,0.503901
auto,0,1,1,0.170619
auto,0,1,2,0.504126
auto,0,1,1,0.170832
auto,0,1,2,0.505129
auto,0,2,1,0.131340
auto,0,2,2,0.426670
auto,0,2,1,0.130589
auto,0,2,2,0.425744
auto,0,2,1,0.130458
auto,0,2,2,0.428349
auto,0,2,1,0.130512
auto,0,2,2,0.425800
auto,0,2,1,0.130467
auto,0,2,2,0.425667
auto,0,2,1,0.130556
auto,0,2,2,0.425674
auto,0,2,1,0.131555
auto,0,2,2,0.429474
auto,0,2,1,0.131322
auto,0,2,2,0.425857
auto,0,2,1,0.130645
auto,0,2,2,0.426029
auto,0,2,1,0.131336
auto,0,2,2,0.428477
auto,0,2,1,0.131361
auto,0,2,2,0.426502
auto,0,2,1,0.130588
auto,0,2,2,0.425331
auto,0,2,1,0.130598
auto,0,2,2,0.424011
auto,0,2,1,0.130469
auto,0,2,2,0.424475
auto,0,2,1,0.130445
auto,0,2,2,0.423268
auto,0,2,1,0.130827
auto,0,2,2,0.427294
auto,0,2,1,0.130572
auto,0,2,2,0.423931
auto,0,2,1,0.130560
auto,0,2,2,0.425097
auto,0,2,1,0.130517
auto,0,2,2,0.424279
auto,0,2,1,0.130424
auto,0,2,2,0.426810
auto,0,3,1,0.100070
auto,0,3,2,0.406643
auto,0,3,1,0.099400
auto,0,3,2,0.405841
auto,0,3,1,0.099377
auto,0,3,2,0.404350
auto,0,3,1,0.099504
auto,0,3,2,0.409499
auto,0,3,1,0.099344
auto,0,3,2,0.406778
auto,0,3,1,0.099322
auto,0,3,2,0.405127
auto,0,3,1,0.099301
auto,0,3,2,0.404040
auto,0,3,1,0.099407
auto,0,3,2,0.403160
auto,0,3,1,0.100207
auto,0,3,2,0.404000
auto,0,3,1,0.099376
auto,0,3,2,0.400240
auto,0,3,1,0.100053
auto,0,3,2,0.400213
auto,0,3,1,0.099437
auto,0,3,2,0.400452
auto,0,3,1,0.099526
auto,0,3,2,0.400759
auto,0,3,1,0.099399
auto,0,3,2,0.406787
auto,0,3,1,0.099394
auto,0,3,2,0.406752
auto,0,3,1,0.099421
auto,0,3,2,0.406662
auto,0,3,1,0.099493
auto,0,3,2,0.406419
auto,0,3,1,0.099493
auto,0,3,2,0.405879
auto,0,3,1,0.099445
auto,0,3,2,0.406728
auto,0,3,1,0.105863
auto,0,3,2,0.419445
auto,0,6,1,0.060331
auto,0,6,2,0.382609
auto,0,6,1,0.060743
auto,0,6,2,0.386288
auto,0,6,1,0.060301
auto,0,6,2,0.385016
auto,0,6,1,0.060323
auto,0,6,2,0.382721
auto,0,6,1,0.060314
auto,0,6,2,0.380483
auto,0,6,1,0.060331
auto,0,6,2,0.384057
auto,0,6,1,0.060362
auto,0,6,2,0.385819
auto,0,6,1,0.060340
auto,0,6,2,0.384702
auto,0,6,1,0.060408
auto,0,6,2,0.385909
auto,0,6,1,0.060332
auto,0,6,2,0.385480
auto,0,6,1,0.060314
auto,0,6,2,0.383965
auto,0,6,1,0.060317
auto,0,6,2,0.381008
auto,0,6,1,0.060318
auto,0,6,2,0.379527
auto,0,6,1,0.060337
auto,0,6,2,0.379409
auto,0,6,1,0.060350
auto,0,6,2,0.385708
auto,0,6,1,0.060315
auto,0,6,2,0.384286
auto,0,6,1,0.060325
auto,0,6,2,0.382216
auto,0,6,1,0.060325
auto,0,6,2,0.384976
auto,0,6,1,0.060322
auto,0,6,2,0.382207
auto,0,6,1,0.060329
auto,0,6,2,0.380134
auto,0,12,1,0.031756
auto,0,12,2,0.319141
auto,0,12,1,0.031823
auto,0,12,2,0.324383
auto,0,12,1,0.031757
auto,0,12,2,0.320926
auto,0,12,1,0.031806
auto,0,12,2,0.322785
auto,0,12,1,0.032020
auto,0,12,2,0.325046
auto,0,12,1,0.031787
auto,0,12,2,0.318938
auto,0,12,1,0.031808
auto,0,12,2,0.323248
auto,0,12,1,0.031828
auto,0,12,2,0.321123
auto,0,12,1,0.031966
auto,0,12,2,0.324545
auto,0,12,1,0.031957
auto,0,12,2,0.325195
auto,0,12,1,0.031782
auto,0,12,2,0.319157
auto,0,12,1,0.031798
auto,0,12,2,0.323162
auto,0,12,1,0.031842
auto,0,12,2,0.324249
auto,0,12,1,0.031824
auto,0,12,2,0.322326
auto,0,12,1,0.031774
auto,0,12,2,0.319082
auto,0,12,1,0.031798
auto,0,12,2,0.319296
auto,0,12,1,0.031786
auto,0,12,2,0.322523
auto,0,12,1,0.031794
auto,0,12,2,0.323815
auto,0,12,1,0.031767
auto,0,12,2,0.320800
auto,0,12,1,0.031776
auto,0,12,2,0.319253
auto,0,24,1,0.017282
auto,0,24,2,0.263304
auto,0,24,1,0.017392
auto,0,24,2,0.262976
auto,0,24,1,0.017369
auto,0,24,2,0.263219
auto,0,24,1,0.017222
auto,0,24,2,0.258868
auto,0,24,1,0.017174
auto,0,24,2,0.263024
auto,0,24,1,0.017274
auto,0,24,2,0.263252
auto,0,24,1,0.017273
auto,0,24,2,0.258741
auto,0,24,1,0.017346
auto,0,24,2,0.263214
auto,0,24,1,0.017393
auto,0,24,2,0.259831
auto,0,24,1,0.017314
auto,0,24,2,0.259395
auto,0,24,1,0.017176
auto,0,24,2,0.258820
auto,0,24,1,0.017364
auto,0,24,2,0.263248
auto,0,24,1,0.017359
auto,0,24,2,0.263319
auto,0,24,1,0.017344
auto,0,24,2,0.263231
auto,0,24,1,0.017185
auto,0,24,2,0.259045
auto,0,24,1,0.017262
auto,0,24,2,0.262545
auto,0,24,1,0.017280
auto,0,24,2,0.263117
auto,0,24,1,0.017329
auto,0,24,2,0.263185
auto,0,24,1,0.017257
auto,0,24,2,0.258998
auto,0,24,1,0.017230
auto,0,24,2,0.263185
static,1,1,1,0.172239
static,1,1,2,0.506419
static,1,1,1,0.172267
static,1,1,2,0.505021
static,1,1,1,0.172294
static,1,1,2,0.506172
static,1,1,1,0.172058
static,1,1,2,0.498379
static,1,1,1,0.171955
static,1,1,2,0.498104
static,1,1,1,0.171910
static,1,1,2,0.499984
static,1,1,1,0.172069
static,1,1,2,0.499636
static,1,1,1,0.171916
static,1,1,2,0.502422
static,1,1,1,0.171924
static,1,1,2,0.503791
static,1,1,1,0.171959
static,1,1,2,0.504697
static,1,1,1,0.172024
static,1,1,2,0.506193
static,1,1,1,0.172307
static,1,1,2,0.506439
static,1,1,1,0.172166
static,1,1,2,0.506702
static,1,1,1,0.172155
static,1,1,2,0.498187
static,1,1,1,0.171656
static,1,1,2,0.498485
static,1,2,1,0.089779
static,1,2,2,0.371998
static,1,2,1,0.089894
static,1,2,2,0.369285
static,1,2,1,0.089582
static,1,2,2,0.366225
static,1,2,1,0.089788
static,1,2,2,0.372282
static,1,2,1,0.089705
static,1,2,2,0.372151
static,1,2,1,0.089602
static,1,2,2,0.372865
static,1,2,1,0.089485
static,1,2,2,0.368944
static,1,2,1,0.089479
static,1,2,2,0.367113
static,1,2,1,0.089519
static,1,2,2,0.366069
static,1,2,1,0.089500
static,1,2,2,0.366330
static,1,2,1,0.089518
static,1,2,2,0.366224
static,1,2,1,0.089632
static,1,2,2,0.366063
static,1,2,1,0.089761
static,1,2,2,0.372348
static,1,2,1,0.089621
static,1,2,2,0.375026
static,1,2,1,0.089618
static,1,2,2,0.386290
static,1,3,1,0.061454
static,1,3,2,0.271739
static,1,3,1,0.061510
static,1,3,2,0.271249
static,1,3,1,0.061530
static,1,3,2,0.271346
static,1,3,1,0.061760
static,1,3,2,0.271493
static,1,3,1,0.062096
static,1,3,2,0.273983
static,1,3,1,0.061456
static,1,3,2,0.271498
static,1,3,1,0.061498
static,1,3,2,0.271277
static,1,3,1,0.061764
static,1,3,2,0.271150
static,1,3,1,0.061505
static,1,3,2,0.273814
static,1,3,1,0.061537
static,1,3,2,0.271524
static,1,3,1,0.061497
static,1,3,2,0.271460
static,1,3,1,0.061478
static,1,3,2,0.271197
static,1,3,1,0.061820
static,1,3,2,0.271388
static,1,3,1,0.061452
static,1,3,2,0.271754
static,1,3,1,0.061481
static,1,3,2,0.271904
static,1,6,1,0.034645
static,1,6,2,0.250455
static,1,6,1,0.034502
static,1,6,2,0.254601
static,1,6,1,0.034364
static,1,6,2,0.252062
static,1,6,1,0.034334
static,1,6,2,0.250709
static,1,6,1,0.034563
static,1,6,2,0.250476
static,1,6,1,0.034466
static,1,6,2,0.253920
static,1,6,1,0.034339
static,1,6,2,0.250568
static,1,6,1,0.034303
static,1,6,2,0.250474
static,1,6,1,0.034458
static,1,6,2,0.254704
static,1,6,1,0.034349
static,1,6,2,0.251347
static,1,6,1,0.034470
static,1,6,2,0.250549
static,1,6,1,0.034332
static,1,6,2,0.250680
static,1,6,1,0.034406
static,1,6,2,0.253498
static,1,6,1,0.034592
static,1,6,2,0.250420
static,1,6,1,0.034521
static,1,6,2,0.250533
static,1,12,1,0.018115
static,1,12,2,0.145575
static,1,12,1,0.018103
static,1,12,2,0.143064
static,1,12,1,0.018105
static,1,12,2,0.143099
static,1,12,1,0.018126
static,1,12,2,0.142972
static,1,12,1,0.018123
static,1,12,2,0.143003
static,1,12,1,0.018144
static,1,12,2,0.145482
static,1,12,1,0.018198
static,1,12,2,0.143069
static,1,12,1,0.018134
static,1,12,2,0.142953
static,1,12,1,0.018129
static,1,12,2,0.143100
static,1,12,1,0.018134
static,1,12,2,0.143026
static,1,12,1,0.018102
static,1,12,2,0.145057
static,1,12,1,0.018142
static,1,12,2,0.142957
static,1,12,1,0.018122
static,1,12,2,0.143074
static,1,12,1,0.018092
static,1,12,2,0.143103
static,1,12,1,0.018103
static,1,12,2,0.143050
static,1,24,1,0.010136
static,1,24,2,0.081970
static,1,24,1,0.010068
static,1,24,2,0.080696
static,1,24,1,0.010108
static,1,24,2,0.080696
static,1,24,1,0.010091
static,1,24,2,0.080694
static,1,24,1,0.010177
static,1,24,2,0.080678
static,1,24,1,0.010217
static,1,24,2,0.080694
static,1,24,1,0.010174
static,1,24,2,0.080812
static,1,24,1,0.010149
static,1,24,2,0.080734
static,1,24,1,0.010113
static,1,24,2,0.080647
static,1,24,1,0.010056
static,1,24,2,0.080639
static,1,24,1,0.010147
static,1,24,2,0.080728
static,1,24,1,0.010199
static,1,24,2,0.080730
static,1,24,1,0.010180
static,1,24,2,0.080639
static,1,24,1,0.010083
static,1,24,2,0.080623
static,1,24,1,0.010183
static,1,24,2,0.080713
static,2,1,1,0.171471
static,2,1,2,0.506134
static,2,1,1,0.171613
static,2,1,2,0.505421
static,2,1,1,0.171430
static,2,1,2,0.498047
static,2,1,1,0.183579
static,2,1,2,0.529460
static,2,1,1,0.171389
static,2,1,2,0.497598
static,2,1,1,0.171352
static,2,1,2,0.498441
static,2,1,1,0.171348
static,2,1,2,0.500452
static,2,1,1,0.171330
static,2,1,2,0.501339
static,2,1,1,0.171384
static,2,1,2,0.501644
static,2,1,1,0.171274
static,2,1,2,0.503769
static,2,1,1,0.171351
static,2,1,2,0.504278
static,2,1,1,0.171459
static,2,1,2,0.505706
static,2,1,1,0.171540
static,2,1,2,0.505818
static,2,1,1,0.171497
static,2,1,2,0.505401
static,2,1,1,0.171426
static,2,1,2,0.497511
static,2,2,1,0.088587
static,2,2,2,0.289594
static,2,2,1,0.088602
static,2,2,2,0.294696
static,2,2,1,0.088490
static,2,2,2,0.292205
static,2,2,1,0.088512
static,2,2,2,0.289654
static,2,2,1,0.088772
static,2,2,2,0.289917
static,2,2,1,0.088408
static,2,2,2,0.289679
static,2,2,1,0.089029
static,2,2,2,0.294855
static,2,2,1,0.089007
static,2,2,2,0.292259
static,2,2,1,0.093942
static,2,2,2,0.310764
static,2,2,1,0.088583
static,2,2,2,0.294658
static,2,2,1,0.088413
static,2,2,2,0.291308
static,2,2,1,0.088472
static,2,2,2,0.289708
static,2,2,1,0.089038
static,2,2,2,0.294949
static,2,2,1,0.088473
static,2,2,2,0.289762
static,2,2,1,0.088501
static,2,2,2,0.289868
static,2,3,1,0.061286
static,2,3,2,0.295843
static,2,3,1,0.061183
static,2,3,2,0.293140
static,2,3,1,0.061187
static,2,3,2,0.290662
static,2,3,1,0.061184
static,2,3,2,0.290584
static,2,3,1,0.061231
static,2,3,2,0.290669
static,2,3,1,0.061312
static,2,3,2,0.296178
static,2,3,1,0.061493
static,2,3,2,0.295948
static,2,3,1,0.061229
static,2,3,2,0.290512
static,2,3,1,0.061529
static,2,3,2,0.290285
static,2,3,1,0.061671
static,2,3,2,0.290554
static,2,3,1,0.061348
static,2,3,2,0.295336
static,2,3,1,0.061171
static,2,3,2,0.291975
static,2,3,1,0.061228
static,2,3,2,0.290472
static,2,3,1,0.061720
static,2,3,2,0.293154
static,2,3,1,0.061321
static,2,3,2,0.290493
static,2,6,1,0.034102
static,2,6,2,0.183965
static,2,6,1,0.034102
static,2,6,2,0.181264
static,2,6,1,0.034107
static,2,6,2,0.181468
static,2,6,1,0.034083
static,2,6,2,0.184262
static,2,6,1,0.034104
static,2,6,2,0.181491
static,2,6,1,0.034389
static,2,6,2,0.181274
static,2,6,1,0.034107
static,2,6,2,0.181569
static,2,6,1,0.034120
static,2,6,2,0.181348
static,2,6,1,0.034073
static,2,6,2,0.184290
static,2,6,1,0.034091
static,2,6,2,0.181289
static,2,6,1,0.034095
static,2,6,2,0.181493
static,2,6,1,0.034277
static,2,6,2,0.181396
static,2,6,1,0.034124
static,2,6,2,0.181240
static,2,6,1,0.034336
static,2,6,2,0.181430
static,2,6,1,0.034162
static,2,6,2,0.183894
static,2,12,1,0.018187
static,2,12,2,0.107276
static,2,12,1,0.018213
static,2,12,2,0.107355
static,2,12,1,0.018186
static,2,12,2,0.108287
static,2,12,1,0.018166
static,2,12,2,0.107334
static,2,12,1,0.018156
static,2,12,2,0.107344
static,2,12,1,0.018126
static,2,12,2,0.107416
static,2,12,1,0.018274
static,2,12,2,0.107314
static,2,12,1,0.018174
static,2,12,2,0.107355
static,2,12,1,0.018184
static,2,12,2,0.107330
static,2,12,1,0.018163
static,2,12,2,0.109101
static,2,12,1,0.018189
static,2,12,2,0.107272
static,2,12,1,0.018189
static,2,12,2,0.108592
static,2,12,1,0.018181
static,2,12,2,0.107271
static,2,12,1,0.018165
static,2,12,2,0.109029
static,2,12,1,0.018169
static,2,12,2,0.107333
static,2,24,1,0.010175
static,2,24,2,0.053883
static,2,24,1,0.010117
static,2,24,2,0.053885
static,2,24,1,0.010279
static,2,24,2,0.053916
static,2,24,1,0.010159
static,2,24,2,0.053865
static,2,24,1,0.010264
static,2,24,2,0.053861
static,2,24,1,0.010138
static,2,24,2,0.053845
static,2,24,1,0.010211
static,2,24,2,0.053909
static,2,24,1,0.010196
static,2,24,2,0.054763
static,2,24,1,0.010334
static,2,24,2,0.053925
static,2,24,1,0.010225
static,2,24,2,0.053862
static,2,24,1,0.010289
static,2,24,2,0.053889
static,2,24,1,0.010149
static,2,24,2,0.053869
static,2,24,1,0.010170
static,2,24,2,0.053903
static,2,24,1,0.010246
static,2,24,2,0.054498
static,2,24,1,0.010162
static,2,24,2,0.053865
static,4,1,1,0.171292
static,4,1,2,0.505692
static,4,1,1,0.171253
static,4,1,2,0.497217
static,4,1,1,0.171068
static,4,1,2,0.497220
static,4,1,1,0.170629
static,4,1,2,0.497368
static,4,1,1,0.171037
static,4,1,2,0.498424
static,4,1,1,0.170884
static,4,1,2,0.500787
static,4,1,1,0.170903
static,4,1,2,0.502743
static,4,1,1,0.170884
static,4,1,2,0.504135
static,4,1,1,0.170912
static,4,1,2,0.504028
static,4,1,1,0.170940
static,4,1,2,0.504977
static,4,1,1,0.171098
static,4,1,2,0.505922
static,4,1,1,0.171385
static,4,1,2,0.505802
static,4,1,1,0.171234
static,4,1,2,0.497339
static,4,1,1,0.170934
static,4,1,2,0.497239
static,4,1,1,0.170842
static,4,1,2,0.497319
static,4,2,1,0.088351
static,4,2,2,0.262915
static,4,2,1,0.088366
static,4,2,2,0.262985
static,4,2,1,0.088654
static,4,2,2,0.263202
static,4,2,1,0.088422
static,4,2,2,0.263881
static,4,2,1,0.088320
static,4,2,2,0.263731
static,4,2,1,0.088886
static,4,2,2,0.263082
static,4,2,1,0.088376
static,4,2,2,0.262993
static,4,2,1,0.088969
static,4,2,2,0.263392
static,4,2,1,0.088355
static,4,2,2,0.263198
static,4,2,1,0.088346
static,4,2,2,0.262964
static,4,2,1,0.088975
static,4,2,2,0.263002
static,4,2,1,0.088534
static,4,2,2,0.263433
static,4,2,1,0.088340
static,4,2,2,0.264956
static,4,2,1,0.088884
static,4,2,2,0.263257
static,4,2,1,0.088326
static,4,2,2,0.262955
static,4,3,1,0.061265
static,4,3,2,0.207556
static,4,3,1,0.061248
static,4,3,2,0.207520
static,4,3,1,0.061123
static,4,3,2,0.207245
static,4,3,1,0.061158
static,4,3,2,0.207217
static,4,3,1,0.061211
static,4,3,2,0.207704
static,4,3,1,0.061401
static,4,3,2,0.208204
static,4,3,1,0.061270
static,4,3,2,0.207452
static,4,3,1,0.061548
static,4,3,2,0.207440
static,4,3,1,0.061139
static,4,3,2,0.207262
static,4,3,1,0.061739
static,4,3,2,0.209313
static,4,3,1,0.061227
static,4,3,2,0.207406
static,4,3,1,0.061195
static,4,3,2,0.207348
static,4,3,1,0.061142
static,4,3,2,0.207361
static,4,3,1,0.063278
static,4,3,2,0.209376
static,4,3,1,0.061154
static,4,3,2,0.208566
static,4,6,1,0.034454
static,4,6,2,0.122865
static,4,6,1,0.034241
static,4,6,2,0.122920
static,4,6,1,0.034211
static,4,6,2,0.122689
static,4,6,1,0.034202
static,4,6,2,0.122864
static,4,6,1,0.034248
static,4,6,2,0.122932
static,4,6,1,0.034425
static,4,6,2,0.122898
static,4,6,1,0.034249
static,4,6,2,0.122906
static,4,6,1,0.034234
static,4,6,2,0.122878
static,4,6,1,0.034471
static,4,6,2,0.122927
static,4,6,1,0.034227
static,4,6,2,0.122874
static,4,6,1,0.034225
static,4,6,2,0.122701
static,4,6,1,0.034289
static,4,6,2,0.122899
static,4,6,1,0.034405
static,4,6,2,0.123190
static,4,6,1,0.034230
static,4,6,2,0.122873
static,4,6,1,0.034452
static,4,6,2,0.122884
static,4,12,1,0.018676
static,4,12,2,0.072694
static,4,12,1,0.018591
static,4,12,2,0.072717
static,4,12,1,0.018643
static,4,12,2,0.072535
static,4,12,1,0.018602
static,4,12,2,0.072760
static,4,12,1,0.018633
static,4,12,2,0.072633
static,4,12,1,0.018580
static,4,12,2,0.072734
static,4,12,1,0.018584
static,4,12,2,0.072644
static,4,12,1,0.018618
static,4,12,2,0.072616
static,4,12,1,0.018558
static,4,12,2,0.072604
static,4,12,1,0.018578
static,4,12,2,0.072629
static,4,12,1,0.018581
static,4,12,2,0.072701
static,4,12,1,0.018585
static,4,12,2,0.072632
static,4,12,1,0.018622
static,4,12,2,0.072581
static,4,12,1,0.018580
static,4,12,2,0.072681
static,4,12,1,0.018582
static,4,12,2,0.072603
static,4,24,1,0.010732
static,4,24,2,0.054504
static,4,24,1,0.010681
static,4,24,2,0.054573
static,4,24,1,0.010758
static,4,24,2,0.054535
static,4,24,1,0.010770
static,4,24,2,0.054580
static,4,24,1,0.010669
static,4,24,2,0.054585
static,4,24,1,0.010634
static,4,24,2,0.054635
static,4,24,1,0.010668
static,4,24,2,0.054602
static,4,24,1,0.010634
static,4,24,2,0.054493
static,4,24,1,0.010682
static,4,24,2,0.054625
static,4,24,1,0.010710
static,4,24,2,0.054582
static,4,24,1,0.010741
static,4,24,2,0.054566
static,4,24,1,0.010673
static,4,24,2,0.054541
static,4,24,1,0.010701
static,4,24,2,0.054635
static,4,24,1,0.010713
static,4,24,2,0.054608
static,4,24,1,0.010646
static,4,24,2,0.054523
static,8,1,1,0.170732
static,8,1,2,0.499640
static,8,1,1,0.170710
static,8,1,2,0.503327
static,8,1,1,0.170790
static,8,1,2,0.505890
static,8,1,1,0.170911
static,8,1,2,0.505809
static,8,1,1,0.170917
static,8,1,2,0.505336
static,8,1,1,0.171186
static,8,1,2,0.505798
static,8,1,1,0.171073
static,8,1,2,0.505180
static,8,1,1,0.171002
static,8,1,2,0.495729
static,8,1,1,0.170833
static,8,1,2,0.497500
static,8,1,1,0.172285
static,8,1,2,0.502238
static,8,1,1,0.170706
static,8,1,2,0.499707
static,8,1,1,0.170733
static,8,1,2,0.501243
static,8,1,1,0.170737
static,8,1,2,0.502750
static,8,1,1,0.170742
static,8,1,2,0.505474
static,8,1,1,0.170909
static,8,1,2,0.506146
static,8,2,1,0.089140
static,8,2,2,0.273446
static,8,2,1,0.088774
static,8,2,2,0.270550
static,8,2,1,0.088706
static,8,2,2,0.266954
static,8,2,1,0.088739
static,8,2,2,0.266473
static,8,2,1,0.088775
static,8,2,2,0.266546
static,8,2,1,0.088837
static,8,2,2,0.271047
static,8,2,1,0.089273
static,8,2,2,0.271583
static,8,2,1,0.088807
static,8,2,2,0.266851
static,8,2,1,0.088736
static,8,2,2,0.266340
static,8,2,1,0.088846
static,8,2,2,0.271125
static,8,2,1,0.088811
static,8,2,2,0.270976
static,8,2,1,0.088753
static,8,2,2,0.268534
static,8,2,1,0.089914
static,8,2,2,0.273535
static,8,2,1,0.088736
static,8,2,2,0.266701
static,8,2,1,0.088912
static,8,2,2,0.266637
static,8,3,1,0.061871
static,8,3,2,0.189712
static,8,3,1,0.061668
static,8,3,2,0.188516
static,8,3,1,0.061853
static,8,3,2,0.188857
static,8,3,1,0.062302
static,8,3,2,0.189177
static,8,3,1,0.061721
static,8,3,2,0.188367
static,8,3,1,0.061706
static,8,3,2,0.188276
static,8,3,1,0.061748
static,8,3,2,0.189733
static,8,3,1,0.061769
static,8,3,2,0.188479
static,8,3,1,0.061681
static,8,3,2,0.188254
static,8,3,1,0.061660
static,8,3,2,0.188472
static,8,3,1,0.061740
static,8,3,2,0.188667
static,8,3,1,0.061702
static,8,3,2,0.188371
static,8,3,1,0.061776
static,8,3,2,0.188600
static,8,3,1,0.061703
static,8,3,2,0.188651
static,8,3,1,0.061843
static,8,3,2,0.188618
static,8,6,1,0.035071
static,8,6,2,0.131429
static,8,6,1,0.035055
static,8,6,2,0.129585
static,8,6,1,0.035072
static,8,6,2,0.129458
static,8,6,1,0.035047
static,8,6,2,0.129776
static,8,6,1,0.035180
static,8,6,2,0.129442
static,8,6,1,0.035069
static,8,6,2,0.131544
static,8,6,1,0.035053
static,8,6,2,0.129610
static,8,6,1,0.035081
static,8,6,2,0.129483
static,8,6,1,0.035196
static,8,6,2,0.130263
static,8,6,1,0.035059
static,8,6,2,0.129451
static,8,6,1,0.035041
static,8,6,2,0.129562
static,8,6,1,0.035076
static,8,6,2,0.129568
static,8,6,1,0.035313
static,8,6,2,0.129607
static,8,6,1,0.035070
static,8,6,2,0.129607
static,8,6,1,0.035168
static,8,6,2,0.131086
static,8,12,1,0.019633
static,8,12,2,0.098311
static,8,12,1,0.019631
static,8,12,2,0.098280
static,8,12,1,0.019695
static,8,12,2,0.098272
static,8,12,1,0.019632
static,8,12,2,0.098333
static,8,12,1,0.019632
static,8,12,2,0.098289
static,8,12,1,0.019743
static,8,12,2,0.098231
static,8,12,1,0.019629
static,8,12,2,0.098278
static,8,12,1,0.019716
static,8,12,2,0.098298
static,8,12,1,0.019673
static,8,12,2,0.098693
static,8,12,1,0.019602
static,8,12,2,0.098310
static,8,12,1,0.019647
static,8,12,2,0.099352
static,8,12,1,0.019659
static,8,12,2,0.098425
static,8,12,1,0.019735
static,8,12,2,0.098331
static,8,12,1,0.019609
static,8,12,2,0.098959
static,8,12,1,0.019651
static,8,12,2,0.098301
static,8,24,1,0.011817
static,8,24,2,0.090721
static,8,24,1,0.011704
static,8,24,2,0.089420
static,8,24,1,0.011753
static,8,24,2,0.090227
static,8,24,1,0.011784
static,8,24,2,0.089409
static,8,24,1,0.011764
static,8,24,2,0.090612
static,8,24,1,0.011680
static,8,24,2,0.089408
static,8,24,1,0.011709
static,8,24,2,0.089372
static,8,24,1,0.011815
static,8,24,2,0.089437
static,8,24,1,0.011698
static,8,24,2,0.089440
static,8,24,1,0.011735
static,8,24,2,0.089348
static,8,24,1,0.011803
static,8,24,2,0.089428
static,8,24,1,0.011660
static,8,24,2,0.089365
static,8,24,1,0.011778
static,8,24,2,0.089435
static,8,24,1,0.011721
static,8,24,2,0.089513
static,8,24,1,0.011744
static,8,24,2,0.091039
static,16,1,1,0.171093
static,16,1,2,0.505528
static,16,1,1,0.170958
static,16,1,2,0.497377
static,16,1,1,0.170739
static,16,1,2,0.496941
static,16,1,1,0.170716
static,16,1,2,0.496883
static,16,1,1,0.170675
static,16,1,2,0.497187
static,16,1,1,0.170700
static,16,1,2,0.500325
static,16,1,1,0.170667
static,16,1,2,0.502634
static,16,1,1,0.170700
static,16,1,2,0.507257
static,16,1,1,0.170766
static,16,1,2,0.505894
static,16,1,1,0.170789
static,16,1,2,0.505539
static,16,1,1,0.171112
static,16,1,2,0.505370
static,16,1,1,0.171006
static,16,1,2,0.497251
static,16,1,1,0.170658
static,16,1,2,0.497455
static,16,1,1,0.170714
static,16,1,2,0.497003
static,16,1,1,0.170724
static,16,1,2,0.497775
static,16,2,1,0.090109
static,16,2,2,0.271298
static,16,2,1,0.089666
static,16,2,2,0.266624
static,16,2,1,0.090067
static,16,2,2,0.271111
static,16,2,1,0.089654
static,16,2,2,0.266641
static,16,2,1,0.089716
static,16,2,2,0.271360
static,16,2,1,0.089574
static,16,2,2,0.266429
static,16,2,1,0.089612
static,16,2,2,0.266628
static,16,2,1,0.089862
static,16,2,2,0.270989
static,16,2,1,0.089693
static,16,2,2,0.271400
static,16,2,1,0.089625
static,16,2,2,0.268030
static,16,2,1,0.089645
static,16,2,2,0.266387
static,16,2,1,0.089609
static,16,2,2,0.267073
static,16,2,1,0.089923
static,16,2,2,0.270964
static,16,2,1,0.090587
static,16,2,2,0.271170
static,16,2,1,0.090423
static,16,2,2,0.268928
static,16,3,1,0.062919
static,16,3,2,0.203917
static,16,3,1,0.063117
static,16,3,2,0.207452
